FI;fi_lib;dep;reg;MCO;CANCERO;UNV;avc;sarcome;cancer;weight_avc;weight_sarcome;weight_cancer;weight_dep;weight_reg;weight_fr;weight_k_reg;weight_s_reg
910150069;HOP PRIVE GERIAT LES MAGNOLIAS;91;11;2984;0;0;0;0;0;0;0;0;8;6;11;0;0
910300011;HOP DE PARIS ESSONNE LES CHARMILLES;91;11;13249;355;0;0;0;1;0;0;1;36;27;48;3;0
910300029;HOPITAL D'ATHIS MONS SITE JULES VALLES;91;11;983;0;0;0;0;0;0;0;0;2;2;3;0;0
910300060;CLINIQUE GERIATRIQUE LES VALLEES;91;11;242;0;0;0;0;0;0;0;0;0;0;0;0;0
910300144;CMCO D' EVRY;91;11;42145;3303;0;0;0;1;0;0;6;117;87;155;33;0
910300177;CLINIQUE DE L YVETTE;91;11;17771;649;0;0;0;1;0;0;1;49;36;65;6;0
910300219;HOPITAL PRIVE JACQUES CARTIER;91;11;33372;538;0;0;0;1;0;0;1;92;69;123;5;0
910300300;HOPITAL PRIVE DU VAL D YERRES;91;11;6420;1205;0;0;0;1;0;0;2;17;13;23;12;0
910300326;CLINIQUE PASTEUR;91;11;3619;2913;0;0;0;1;0;0;5;10;7;13;29;0
910300359;HOPITAL PRIVE D'ATHIS MONS SITE CARON;91;11;6655;159;0;0;0;1;0;0;0;18;13;24;1;0
910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;91;11;94;0;0;0;0;0;0;0;0;0;0;0;0;0
910803543;HOPITAL PRIVE CLAUDE GALIEN;91;11;41429;2533;0;0;0;1;0;0;5;115;86;152;26;0
910805357;CLINIQUE DE L ESSONNE;91;11;12449;139;0;0;0;1;0;0;0;34;25;45;1;0
910813732;CLCC DE PROTONTHERAPIE ORSAY;91;11;10113;7918;0;0;0;1;0;0;15;28;21;37;81;0
920000460;CLCC RENE HUGUENIN INSTITUT CURIE;92;11;58719;54654;0;0;1;1;0;14;102;92;122;216;561;134
920000569;CH DE COURBEVOIE SITE COURBEVOIE;92;11;2073;0;0;0;0;0;0;0;0;3;4;7;0;0
920000577;CH DE NANTERRE;92;11;9558;0;0;0;0;0;0;0;0;14;19;35;0;0
920000585;CH SITE NEUILLY SUR SEINE;92;11;12331;0;0;0;0;0;0;0;0;19;25;45;0;0
920000593;CH SITE DE PUTEAUX;92;11;232;0;0;0;0;0;0;0;0;0;0;0;0;0
920000601;CH DEPARTEMENTAL DE STELL;92;11;1518;0;0;0;0;0;0;0;0;2;3;5;0;0
920000619;CH DES QUATRE VILLES SITE ST CLOUD;92;11;23510;0;0;0;0;0;0;0;0;36;48;86;0;0
920000627;CH DES QUATRE VILLES SITE SEVRES;92;11;4120;0;0;0;0;0;0;0;0;6;8;15;0;0
920000635;HOPITAL SUISSE DE PARIS;92;11;1377;0;0;0;0;0;0;0;0;2;2;5;0;0
920000643;IHFB SITE KLEBER;92;11;19842;4713;0;0;0;1;0;0;9;31;41;73;48;0
920000650;HOPITAL FOCH;92;11;54062;11202;1102;0;0;1;0;0;21;84;112;199;115;0
920000684;CENTRE CHIRURGICAL MARIE LANNELONGUE;92;11;10076;665;0;0;0;1;0;0;1;15;20;37;6;0
920100013;HU OUEST SITE AMBROISE PARE APHP;92;11;39983;3491;0;0;0;1;0;0;7;62;83;147;35;0
920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;92;11;36070;2856;0;0;0;1;0;0;5;56;75;133;29;0
920100039;HU PARIS NORD SITE BEAUJON APHP;92;11;32921;8666;0;0;0;1;0;0;16;51;68;121;89;0
920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;92;11;24527;2107;0;0;0;1;0;0;4;38;51;90;21;0
920100054;HU PARIS SITE RAYMOND POINCARE APHP;92;11;16889;0;0;0;0;0;0;0;0;26;35;62;0;0
920100062;HU PARIS OUEST SITE CELTON APHP;92;11;1731;0;0;0;0;0;0;0;0;2;3;6;0;0
920120011;HIA PERCY;92;11;18132;4285;0;0;0;1;0;0;8;28;37;66;44;0
920300043;HOPITAL PRIVE D'ANTONY;92;11;70250;7876;0;0;0;1;0;0;15;110;146;259;80;0
920300183;CENTRE CHIRURGICAL DES PRINCES;92;11;12654;307;0;0;0;1;0;0;1;19;26;46;3;0
920300191;CLINIQUE MARCEL SEMBLAT CCBB;92;11;10367;274;0;0;0;1;0;0;1;16;21;38;2;0
920300266;CLINIQUE DU PLATEAU;92;11;1302;0;0;0;0;0;0;0;0;2;2;4;0;0
920300365;CLINIQUE LA MONTAGNE;92;11;10472;230;0;0;0;1;0;0;0;16;21;38;2;0
920300415;CLINIQUE LAMBERT;92;11;29991;3072;0;0;0;1;0;0;6;47;62;110;31;0
920300597;CLINIQUE DE MEUDON LA FORET;92;11;16798;2842;0;0;0;1;0;0;5;26;34;62;29;0
920300670;CLINIQUE SAINTE ISABELLE;92;11;1713;0;0;0;0;0;0;0;0;2;3;6;0;0
920300712;CTRE CHIRURGICAL PIERRE CHEREST;92;11;8925;0;0;0;0;0;0;0;0;14;18;32;0;0
920300753;CTRE CHIRURGICAL AMBROISE PARE;92;11;23983;368;0;0;0;1;0;0;1;37;49;88;3;0
920300761;CLINIQUE HARTMANN;92;11;21377;9060;0;0;0;1;0;0;17;33;44;78;93;0
920300787;HOPITAL AMERICAIN;92;11;24791;5041;0;0;0;1;0;0;9;38;51;91;51;0
920300837;CLINIQUE LES MARTINETS;92;11;22674;0;0;0;0;0;0;0;0;35;47;83;0;0
920300845;MAISON MEDICALE ND DU LAC RUEIL;92;11;606;0;0;0;0;0;0;0;0;0;1;2;0;0
920300936;CLINIQUE CHIRURGICALE DU VAL D OR;92;11;6286;465;0;0;0;1;0;0;1;9;13;23;4;0
920301033;CLINIQUE DE LA PORTE DE ST CLOUD;92;11;7224;48438;0;0;0;1;0;0;90;11;15;26;497;0
920803798;CLINIQUE DE LA DEFENSE;92;11;269;0;0;0;0;0;0;0;0;0;0;0;0;0
930000286;GHI LE RAINCY MONTFERMEIL;93;11;43455;15022;0;0;0;1;0;0;28;96;90;160;154;0
930000302;CHI ANDRE GREGOIRE;93;11;32755;183;0;0;0;1;0;0;0;72;68;120;1;0
930000328;CH GENERAL DELAFONTAINE;93;11;30456;1649;918;0;0;1;0;0;3;67;63;112;16;0
930000336;CHI ROBERT BALLANGER;93;11;31885;2757;751;0;0;1;0;0;5;70;66;117;28;0
930100011;HU PARIS SSTDENIS SITE MURET APHP;93;11;3459;0;0;0;0;0;0;0;0;7;7;12;0;0
930100037;HU PARIS SITE AVICENNE APHP;93;11;45149;13202;0;0;0;1;0;0;25;100;93;166;135;0
930100045;HU PARIS SITE JEAN VERDIER APHP;93;11;22553;753;0;0;0;1;0;0;1;50;46;83;7;0
930150032;MATERNITE DES LILAS;93;11;2750;0;0;0;0;0;0;0;0;6;5;10;0;0
930300025;HOPITAL EUROPEEN LA ROSERAIE;93;11;34431;2617;0;0;0;1;0;0;5;76;71;127;26;0
930300066;HOPITAL PRIVE DE L'EST PARISIEN;93;11;52499;381;0;0;0;1;0;0;1;116;109;193;3;0
930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;93;11;15941;2220;0;0;0;1;0;0;4;35;33;58;22;0
930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;93;11;20551;1977;0;0;0;1;0;0;4;45;42;75;20;0
930300264;CLINIQUE DES LILAS;93;11;6117;0;0;0;0;0;0;0;0;13;12;22;0;0
930300298;POLYCLINIQUE VAUBAN SANTE;93;11;12767;255;0;0;0;1;0;0;0;28;26;47;2;0
930300553;CLINIQUE DE L ESTREE;93;11;19134;2193;0;0;0;1;0;0;4;42;39;70;22;0
930300587;CLINIQUE DU LANDY;93;11;26798;67;0;0;0;1;0;0;0;59;55;98;0;0
930300595;HOPITAL PRIVE DU VERT GALANT;93;11;32327;3530;0;0;0;1;0;0;7;71;67;119;36;0
930300629;CLINIQUE DE LA DHUYS SITE FLOREAL;93;11;1463;0;0;0;0;0;0;0;0;3;3;5;0;0
930300645;CENTRE CARDIOLOGIQUE DU NORD;93;11;15015;82;0;0;0;1;0;0;0;33;31;55;0;0
930706239;CH SAINT DENIS HOPITAL CASANOVA;93;11;996;0;0;0;0;0;0;0;0;2;2;3;0;0
940000573;CHI DE CRETEIL;94;11;57416;20160;0;0;0;1;0;0;38;82;119;211;207;0
940000599;CHI LUCIE ET RAYMOND AUBRAC;94;11;34815;1748;0;0;0;1;0;0;3;50;72;128;17;0
940000649;HOPITAL SAINT-CAMILLE - BRY S/M;94;11;22557;1970;0;0;0;1;0;0;4;32;46;83;20;0
940000656;GUSTAVE ROUSSY HOPITAL CHEVILLY LARUE;94;11;3446;2670;0;0;0;1;0;0;5;4;7;12;27;0
940000664;CLCC INSTITUT GUSTAVE ROUSSY;94;11;121891;105900;0;0;1;1;0;92;197;175;253;449;1087;260
940006679;HOPITAL PRIVE DE MARNE LA VALLEE;94;11;29568;279;0;0;0;1;0;0;1;42;61;109;2;0
940016868;LES HOPITAUX DE SAINT MAURICE;94;11;19078;0;0;0;0;0;0;0;0;27;39;70;0;0
940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;94;11;94262;33679;1015;0;0;1;0;0;63;136;196;347;345;0
940100035;HU P SALPETRIERE SITE CHARLE FOIX APHP;94;11;6237;1851;0;0;0;1;0;0;3;9;12;23;19;0
940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;94;11;73723;4537;1196;0;0;1;0;0;8;106;153;272;46;0
940100050;HU HENRI MONDOR SITE E ROUX APHP;94;11;3040;0;0;0;0;0;0;0;0;4;6;11;0;0
940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;94;11;21237;8125;0;0;0;1;0;0;15;30;44;78;83;0
940120017;HIA BEGIN;94;11;20253;2927;0;0;0;1;0;0;5;29;42;74;30;0
940300031;HOPITAL PRIVE PAUL D'EGINE;94;11;42507;4818;0;0;0;1;0;0;9;61;88;156;49;0
940300163;CLINIQUE LES TOURNELLES;94;11;488;0;0;0;0;0;0;0;0;0;1;1;0;0
940300270;HOPITAL PRIVE ARMAND BRILLARD;94;11;35468;4332;0;0;0;1;0;0;8;51;73;130;44;0
940300379;CLINIQUE GASTON METIVET;94;11;9696;285;0;0;0;1;0;0;1;13;20;35;2;0
940300445;HOPITAL PRIVE DE THIAIS;94;11;27244;1527;0;0;0;1;0;0;3;39;56;100;15;0
940300452;CLINIQUE MEDICALE DE DIETETIQUE;94;11;2393;0;0;0;0;0;0;0;0;3;4;8;0;0
940300494;POLYCLINIQUE VILLENEUVE SAINT GEORGES;94;11;39543;274;0;0;0;1;0;0;1;57;82;145;2;0
940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;94;11;4366;34;0;0;0;1;0;0;0;6;9;16;0;0
940300569;HOPTIAL PRIVE DE VITRY SITE PASTEUR;94;11;8743;155;0;0;0;1;0;0;0;12;18;32;1;0
940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;94;11;389;0;0;0;0;0;0;0;0;0;0;1;0;0
940813033;CLINIQUE DE BERCY;94;11;14639;190;0;0;0;1;0;0;0;21;30;54;1;0
950000307;CH VICTOR DUPOUY;95;11;51356;17902;0;0;0;1;0;0;33;134;106;189;183;0
950000315;GH CARNELLE PORTES OISE SITE FRITSCHI;95;11;11790;52;0;0;0;1;0;0;0;30;24;43;0;0
950000323;CH SIMONE VEIL SITE EAUBONNE;95;11;34931;3792;0;0;0;1;0;0;7;91;72;128;38;0
950000331;CH GENERAL DE GONESSE;95;11;32609;2595;992;0;0;1;0;0;5;85;67;120;26;0
950000349;GHI DU VEXIN SITE MAGNY;95;11;1312;0;0;0;0;0;0;0;0;3;2;4;0;0
950000364;CH RENE DUBOS;95;11;67469;11653;950;0;0;1;0;0;22;177;140;249;119;0
950000406;HOPITAL FONDATION CHANTEPIE MANCIER;95;11;492;0;0;0;0;0;0;0;0;1;1;1;0;0
950100016;HOPITAL ADELAIDE HAUTVAL APHP;95;11;100;0;0;0;0;0;0;0;0;0;0;0;0;0
950300095;POLYCLINIQUE DU PLATEAU;95;11;27938;0;0;0;0;0;0;0;0;73;58;103;0;0
950300137;CLINIQUE DE DOMONT;95;11;10452;0;0;0;0;0;0;0;0;27;21;38;0;0
950300152;CLINIQUE MIRABEAU;95;11;251;0;0;0;0;0;0;0;0;0;0;0;0;0
950300202;CLINIQUE CONTI;95;11;15771;424;0;0;0;1;0;0;1;41;32;58;4;0
950300244;CLINIQUE SAINTE MARIE;95;11;28992;6717;0;0;0;1;0;0;13;76;60;107;68;0
950300277;HOPITAL PRIVE NORD PARISIEN;95;11;43899;3582;0;0;0;1;0;0;7;115;91;162;36;0
950300301;CLINIQUE MEDICALE DU PARC ST OUEN;95;11;1281;1494;0;0;0;1;0;0;3;3;2;4;15;0
950300350;CAPIO CLINIQUE DU PARISIS;95;11;12406;0;0;0;0;0;0;0;0;32;25;45;0;0
950630012;HOPITAL D'ENFANTS MARGENCY;95;11;291;0;0;0;0;0;0;0;0;0;0;1;0;0
950807982;CLINIQUE CLAUDE BERNARD;95;11;39328;3228;0;0;0;1;0;0;6;103;81;145;33;0
970100012;POLYCLINIQUE DE LA GUADELOUPE;97;1;11571;0;0;0;0;0;0;0;0;14;142;42;0;0
970100020;CENTRE MEDICO SOCIAL;97;1;7445;0;0;0;0;0;0;0;0;9;91;27;0;0
970100111;LES NOUVELLES EAUX VIVES;97;1;19422;0;0;0;0;0;0;0;0;25;238;71;0;0
970100137;POLYCLINIQUE SAINT CHRISTOPHE;97;1;348;0;0;0;0;0;0;0;0;0;4;1;0;0
970100384;C. H. DE BRUYN (EX H.L.);97;1;956;0;0;0;0;0;0;0;0;1;11;3;0;0
970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;97;1;12726;1469;0;0;0;1;0;0;3;16;156;46;197;0
970100400;C. H. DE MARIGOT;97;1;5280;0;0;0;0;0;0;0;0;6;64;19;0;0
970100426;C.H. STE MARIE;97;1;1210;0;0;0;0;0;0;0;0;1;14;4;0;0
970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;97;1;51567;10845;591;0;0;1;0;0;20;66;634;190;1457;0
970102596;CLINIQUE DE CHOISY;97;1;47153;0;0;0;0;0;0;0;0;60;579;174;0;0
970103099;CLINIQUE LES NOUVELLES EAUX MARINES;97;1;423;0;0;0;0;0;0;0;0;0;5;1;0;0
970107249;CLINIQUE -LES EAUX CLAIRES-;97;1;25263;435;0;0;0;1;0;0;1;32;310;93;58;0
970107454;CENTRE AMBULATOIRE D'HEMODIALYSE;97;1;37973;0;0;0;0;0;0;0;0;49;466;140;0;0
970111688;GGCO (SITE CLIN. CENTRE MEDICO-SOCIAL);97;1;251;251;0;0;0;1;0;0;0;0;3;0;33;0
970200036;HOPITAL DU MARIN;97;1;1218;0;0;0;0;0;0;0;0;1;14;4;0;0
970200044;HOPITAL ST ESPRIT;97;1;602;0;0;0;0;0;0;0;0;0;7;2;0;0
970200101;CENTRE HOSPITALIER DU FRANCOIS;97;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0
970202313;CLINIQUE SAINT PAUL;97;1;16577;522;0;0;0;1;0;0;1;21;203;61;70;0
970202321;CLINIQUE SAINTE MARIE;97;1;6523;0;0;0;0;0;0;0;0;8;80;24;0;0
970203774;CTRE DIALYSE AMBULATOIRE-STEER;97;1;15140;0;0;0;0;0;0;0;0;19;186;55;0;0
970209219;E.T.E.E.R.;97;1;12392;0;0;0;0;0;0;0;0;16;152;45;0;0
970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;97;1;32013;0;380;0;0;0;0;0;0;41;393;118;0;0
970211223;CHU DE MARTINIQUE SITE DE TRINITE;97;1;7601;0;0;0;0;0;0;0;0;9;93;28;0;0
970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;97;1;39486;296;0;0;0;1;0;0;1;51;485;145;39;0
970211249;CHU DE MARTINIQUE SITE DE CLARAC;97;1;26343;25623;0;0;0;1;0;0;48;34;323;97;3444;0
970211256;CHU DE MARTINIQUE SITE MERE ENFANT;97;1;12354;0;0;0;0;0;0;0;0;15;151;45;0;0
970300026;CENTRE HOSPITALIER DE CAYENNE;97;1;30536;2040;0;0;0;1;0;0;4;39;375;112;274;0
970300083;CENTRE HOSPITALIER -FRANCK-JOLY-;97;1;9331;0;0;0;0;0;0;0;0;12;114;34;0;0
970300265;CENTRE MED.-CHIRURG. DE KOUROU;97;1;7090;444;0;0;0;1;0;0;1;9;87;26;59;0
970302055;CLINIQUE -VERONIQUE-;97;1;16757;0;0;0;0;0;0;0;0;21;206;61;0;0
970302071;CENTRE M?DICAL -SAINT-PAUL-;97;1;76;0;0;0;0;0;0;0;0;0;0;0;0;0
970400024;CHU SITE FELIX GUYON (SAINT DENIS);97;1;55033;3999;749;0;0;1;0;0;7;71;676;203;537;0
970400057;CHU SITE SUD (SAINT PIERRE);97;1;78032;18257;1170;0;1;1;0;4;34;100;959;288;2454;1000
970400065;CH GABRIEL MARTIN;97;1;19676;111;0;0;0;1;0;0;0;25;241;72;14;0
970400073;GHER (SAINT-BENOIT);97;1;26243;110;0;0;0;1;0;0;0;33;322;96;14;0
970400081;CHU SITE SUD (SAINT LOUIS);97;1;1796;0;0;0;0;0;0;0;0;2;22;6;0;0
970400099;CHU SITE SUD (CILAOS);97;1;237;0;0;0;0;0;0;0;0;0;2;0;0;0
970400180;CHU SITE SUD (SAINT JOSEPH);97;1;2004;0;0;0;0;0;0;0;0;2;24;7;0;0
970404018;CTRE HEMODIALYSE MG DURIEUX;97;1;13977;0;0;0;0;0;0;0;0;18;171;51;0;0
970404109;INSTITUT ROBERT DEBRE;97;1;544;0;0;0;0;0;0;0;0;0;6;2;0;0
970404844;CLINIQUE SAINT VINCENT;97;1;7084;135;0;0;0;1;0;0;0;9;87;26;18;0
970405411;CENTRE DE DIALYSE STE-CLOTILDE;97;1;26329;0;0;0;0;0;0;0;0;34;323;97;0;0
970405452;CENTRE DE DIALYSE JEANNE D'ARC;97;1;22095;0;0;0;0;0;0;0;0;28;271;81;0;0
970462024;CLINIQUE JEANNE D'ARC;97;1;3903;0;0;0;0;0;0;0;0;5;47;14;0;0
970462073;CLINIQUE DURIEUX;97;1;14405;442;0;0;0;1;0;0;1;18;177;53;59;0
970462081;CLINIQUE LES ORCHIDEES;97;1;14970;2747;0;0;0;1;0;0;5;19;184;55;369;0
970462107;CLINIQUE STE-CLOTILDE;97;1;28661;5441;0;0;0;1;0;0;10;37;352;105;731;0
970466751;CLINIQUE AVICENNE;97;1;3455;0;0;0;0;0;0;0;0;4;42;12;0;0
980500011;CHM;98;1;31005;1225;0;0;0;1;0;0;2;790;381;114;164;0
980500763;UNITE AUTODIALYSE MAMOUDZOU;98;1;8226;0;0;0;0;0;0;0;0;209;101;30;0;0
